racenum,pos,hnum,finalOdds,temp,cond,finish_time,date,hname,jockey,trainer
10,3,9,5,8,Fast,114.3,2016-09-23,Andy,Abigail,Kieran
10,4,1,41.9,8,Fast,114.3,2016-09-23,Aspen,Chaya,Alani
10,5,8,4.2,8,Fast,114.4,2016-09-23,Bodie,Jamie,Charity
10,6,3,22.65,8,Fast,114.4,2016-09-23,Sonny,Darren,Yaretzi
10,7,4,8.45,8,Fast,115,2016-09-23,Shiloh,Emilie,Rachel
10,8,7,20.25,8,Fast,115.1,2016-09-23,Leon,Bartholomew,Carmelo
1,1,3,1.85,10,Good,116.1,2016-09-26,Lacey,Chaya,Winter
1,2,4,8.15,10,Good,117,2016-09-26,Nathalie,Harlan,Tiffany
1,3,5,1.15,10,Good,117,2016-09-26,Shiloh,Emilie,Rachel
1,4,7,3.3,10,Good,117.1,2016-09-26,Aspen,Zayden,Alani
1,5,6,17.35,10,Good,117.2,2016-09-26,Maggie,Amira,Avianna
1,6,1,16.25,10,Good,117.3,2016-09-26,Scott,Jamie,Tatiana
1,7,2,19.45,10,Good,117.4,2016-09-26,Fernando,Doris,Ryder
2,1,3,2.95,10,Good,120.3,2016-09-26,Micheal,Joziah,Drake
2,2,4,0.75,10,Good,120.3,2016-09-26,Bridget,Chaya,Jayden
2,3,8,53.6,10,Good,121.1,2016-09-26,Roy,Abigail,Braydon
2,4,1,22.7,10,Good,121.2,2016-09-26,Joziah,Anya,Luciana
2,5,6,6.15,10,Good,121.2,2016-09-26,Ember,Finnegan,Raegan
2,6,9,5.2,10,Good,122,2016-09-26,Harlee,Jayceon,Alina
3,1,5,0.25,10,Good,118.3,2016-09-26,Wayne,Chaya,Alani
3,2,2,6.95,10,Good,119.2,2016-09-26,Rhett,Emilie,Sylvia
3,3,7,13.4,10,Good,119.2,2016-09-26,Elian,Zayden,Kieran
3,4,3,12.75,10,Good,119.3,2016-09-26,Jamarion,Daxton,Atlas
3,5,8,3.4,10,Good,119.4,2016-09-26,Alaia,Maritza,Winter
3,6,6,66.6,10,Good,121,2016-09-26,Ansley,Aspen,Sophie
3,7,4,32,10,Good,122,2016-09-26,Itzel,Bodie,Emory
4,1,5,1.3,10,Good,119,2016-09-26,Lillianna,Amira,Braydon
4,2,4,1.55,10,Good,119,2016-09-26,Magnolia,Maverick,Kieran
4,3,1,3.8,10,Good,119,2016-09-26,Kamden,Joziah,Adley
4,4,2,13.25,10,Good,119.2,2016-09-26,Lilian,Melanie,Justin
4,5,3,7.15,10,Good,119.2,2016-09-26,Krew,Cruz,Skye
4,6,7,8.65,10,Good,119.3,2016-09-26,Humphrey,Harlan,Yareli
5,1,4,2.6,10,Good,120.2,2016-09-26,Christina,Harlan,Ian
5,2,2,8.7,10,Good,120.2,2016-09-26,Elisha,Zayden,Alfredo
5,3,7,5.3,10,Good,120.2,2016-09-26,Lauryn,Maritza,Dwayne
5,4,3,5.95,10,Good,120.3,2016-09-26,Jadon,Doris,Easton
5,5,6,1,10,Good,120.4,2016-09-26,Joyce,Darren,Allyson
5,6,8,12.55,10,Good,121.3,2016-09-26,Camilo,Chaya,Wesley
5,7,1,24.85,10,Good,121.4,2016-09-26,Elisa,Bartholomew,Dallas
5,8,5,37.3,10,Good,124,2016-09-26,Melanie,Cynthia,Humphrey
6,1,7,4.8,10,Good,118,2016-09-26,Pamela,Harlan,Reuben
6,2,3,2.65,10,Good,118.1,2016-09-26,Anderson,Maverick,Nash
6,3,2,2.3,10,Good,118.3,2016-09-26,Kieran,Zayden,Trevor
6,4,6,3.25,10,Good,118.3,2016-09-26,Keanu,Jamie,Trevor
6,5,4,14.35,10,Good,119,2016-09-26,Martha,Dayton,Marco
6,6,5,3.2,10,Good,119.2,2016-09-26,Jemma,Emilie,Eric
7,1,1,1.3,10,Good,120.3,2016-09-26,Brynn,Emilie,Trevor
7,2,8,7.05,10,Good,120.4,2016-09-26,Sky,Legend,Charity
7,3,3,4.6,10,Good,120.4,2016-09-26,Nathaniel,Zayden,Trevor
7,4,2,12.9,10,Good,121.2,2016-09-26,Nayeli,Abigail,Jayden
7,5,5,2.65,10,Good,121.2,2016-09-26,Derrick,Doris,Abby
7,6,6,14.65,10,Good,122.1,2016-09-26,Jedidiah,Maritza,Dwayne
7,7,7,5.85,10,Good,122.2,2016-09-26,Lylah,Maverick,Judah
7,8,4,31.3,10,Good,122.1,2016-09-26,Axel,Gilbert,Amya
8,1,5,1.85,10,Good,117.2,2016-09-26,Blaze,Ford,Penelope
8,2,1,8.95,10,Good,117.3,2016-09-26,Allie,Doris,Abby
8,3,2,1.2,10,Good,117.3,2016-09-26,Jase,Maritza,Winter
8,4,4,3.6,10,Good,118,2016-09-26,Zayd,Maverick,Karina
8,5,6,10.9,10,Good,119.1,2016-09-26,Wallace,Emilie,Humphrey
8,6,9,42.6,10,Good,119.4,2016-09-26,Armando,Bartholomew,Soren
8,7,7,59.9,10,Good,120.2,2016-09-26,Laney,Bodie,Nalani
8,8,8,20.75,10,Good,121,2016-09-26,Lachlan,Darren,Penelope
8,9,3,27.95,10,Good,121,2016-09-26,Hadlee,Zayden,Anastasia
1,1,3,0.55,-8,Fast,116.3,2016-09-30,Theresa,Abigail,Winter
1,2,6,2.65,-8,Fast,116.3,2016-09-30,Kyree,Maritza,Winter
1,3,5,8.35,-8,Fast,117.4,2016-09-30,Nylah,Zayden,Marshall
1,4,1,21.05,-8,Fast,118.1,2016-09-30,Kyson,Anya,Luciana
1,5,4,20.95,-8,Fast,118.1,2016-09-30,Sincere,Maverick,Deandre
1,6,2,3.65,-8,Fast,118.2,2016-09-30,Kora,Emilie,Trevor
2,1,6,1.25,-8,Fast,121.2,2016-09-30,Annalee,Maritza,Dwayne
2,2,5,4.35,-8,Fast,122.2,2016-09-30,Arthur,Bartholomew,Dallas
2,3,7,6.85,-8,Fast,122.3,2016-09-30,Lane,Abigail,Dwayne
2,4,4,5.9,-8,Fast,122.3,2016-09-30,Jesus,Harlan,Ford
2,5,3,37.45,-8,Fast,122.4,2016-09-30,Brenda,Ansley,Kehlani
2,6,1,20.45,-8,Fast,123,2016-09-30,Addyson,Elena,Promise
2,7,2,1.9,-8,Fast,125.1,2016-09-30,Ellison,Jamie,Kieran
3,1,1,0.5,-8,Fast,119.1,2016-09-30,Christina,Harlan,Ian
3,2,2,5.6,-8,Fast,119.2,2016-09-30,Elisha,Zayden,Alfredo
3,3,3,4.05,-8,Fast,120,2016-09-30,Joyce,Darren,Allyson
3,4,6,11.65,-8,Fast,120.3,2016-09-30,Simone,Maritza,Dwayne
3,5,5,3.85,-8,Fast,120.3,2016-09-30,Camilo,Chaya,Wesley
3,6,7,49.95,-8,Fast,123,2016-09-30,Sharon,Doris,Marshall
4,1,6,1.55,-8,Fast,120.1,2016-09-30,Amaya,Legend,Charity
4,2,2,0.85,-8,Fast,121,2016-09-30,Robin,Doris,Abby
4,3,5,2.85,-8,Fast,121.1,2016-09-30,Jurnee,Harlan,Sarai
4,4,3,17.5,-8,Fast,121.3,2016-09-30,Tadeo,Darren,Eric
4,5,4,11.15,-8,Fast,121.3,2016-09-30,Luciana,Anya,Luciana
5,1,5,13.15,-8,Fast,115.4,2016-09-30,Leanna,Jamie,Kieran
5,2,2,3,-8,Fast,116.1,2016-09-30,Alexzander,Harlan,Carlos
5,3,3,10,-8,Fast,116.1,2016-09-30,Lachlan,Ford,Penelope
5,4,6,1.55,-8,Fast,116.1,2016-09-30,Triston,Emilie,Trevor
5,5,1,2.4,-8,Fast,116.2,2016-09-30,Zayd,Maverick,Kieran
5,6,4,35.15,-8,Fast,116.3,2016-09-30,Wallace,Darren,Humphrey
5,7,7,3.95,-8,Fast,116.4,2016-09-30,Jase,Chaya,Charity
6,1,4,0.6,-8,Fast,119.1,2016-09-30,Elianna,Emilie,Trevor
6,2,3,2.9,-8,Fast,120,2016-09-30,Cara,Maritza,Winter
6,3,1,41.9,-8,Fast,120.3,2016-09-30,Florence,Jamie,Abby
6,4,5,10.9,-8,Fast,120.4,2016-09-30,Issac,Abigail,Dwayne
6,5,2,5.3,-8,Fast,121,2016-09-30,Yehuda,Dayton,Porter
6,6,6,4.4,-8,Fast,122,2016-09-30,Finnegan,Doris,Abby
7,1,1,2.05,-8,Fast,118,2016-09-30,Etta,Maritza,Cecilia
7,2,4,8,-8,Fast,118.2,2016-09-30,Caspian,Chaya,Carmelo
7,3,3,7.55,-8,Fast,118.3,2016-09-30,Rhys,Evan,Tatiana
7,4,6,2.85,-8,Fast,118.4,2016-09-30,Jabari,Harlan,Liam
7,5,5,35.95,-8,Fast,118.4,2016-09-30,Major,Bartholomew,Lucy
7,6,7,2.85,-8,Fast,118.4,2016-09-30,Vada,Abigail,Braydon
7,7,8,27.25,-8,Fast,119.1,2016-09-30,Terrance,Bodie,Nalani
7,8,2,4.3,-8,Fast,123,2016-09-30,Cayden,Amira,Carlos
8,1,3,0.15,-8,Fast,118,2016-09-30,Sky,Legend,Charity
8,2,5,4.7,-8,Fast,118.1,2016-09-30,Nathaniel,Emilie,Trevor
8,3,6,28.6,-8,Fast,119.1,2016-09-30,Jaxtyn,Bartholomew,Dallas
8,4,1,20.7,-8,Fast,119.2,2016-09-30,Jace,Zayden,Reuben
8,5,7,7.95,-8,Fast,119.2,2016-09-30,Derrick,Doris,Abby
8,6,2,10.95,-8,Fast,122.2,2016-09-30,Aislinn,Maritza,Winter
9,1,4,12.85,-8,Fast,114,2016-09-30,Giselle,Emilie,Trevor
9,2,3,2.6,-8,Fast,114,2016-09-30,Andy,Abigail,Kieran
9,3,1,7.15,-8,Fast,114.1,2016-09-30,Sonny,Jamie,Yaretzi
9,4,5,6.95,-8,Fast,114.3,2016-09-30,Daniela,Maritza,Winter
9,5,2,6.3,-8,Fast,114.3,2016-09-30,Brody,Harlan,Hailee
9,6,6,1.65,-8,Fast,115.2,2016-09-30,Albert,Doris,Abby
9,7,7,3.8,-8,Fast,115.4,2016-09-30,Nikolai,Amira,Avianna
10,1,4,1.95,-8,Fast,119,2016-09-30,Clyde,Jamie,Charity
10,2,3,83.6,-8,Fast,119.3,2016-09-30,Alma,Evan,Deandre
10,3,5,2.9,-8,Fast,119.4,2016-09-30,Ayleen,Chaya,Rosamund
10,4,2,16.05,-8,Fast,120,2016-09-30,Deandre,Emilie,Kiera
10,5,9,1.8,-8,Fast,120.1,2016-09-30,Damon,Amira,Kieran
10,6,1,3.7,-8,Fast,120.2,2016-09-30,Zayne,Aylin,Kieran
10,7,7,10,-8,Fast,121.4,2016-09-30,Malaya,Doris,Anson
1,1,2,3.95,6,Good,119.2,2016-10-03,Adriel,Doris,Abby
1,2,3,0.65,6,Good,119.3,2016-10-03,Rhett,Emilie,Sylvia
1,3,5,5.65,6,Good,120.2,2016-10-03,Jamarion,Daxton,Atlas
1,4,6,3.2,6,Good,120.3,2016-10-03,Alaia,Maritza,Winter
1,5,4,10.2,6,Good,120.4,2016-10-03,Ansley,Aspen,Sophie
1,6,1,20.45,6,Good,124.3,2016-10-03,Drew,Chaya,Cecilia
2,1,6,2.4,6,Good,120.2,2016-10-03,Ellison,Jamie,Kieran
2,2,3,4.8,6,Good,121.1,2016-10-03,Emery,Amira,Kieran
2,3,1,2.2,6,Good,121.1,2016-10-03,Joziah,Anya,Luciana
2,4,5,6.7,6,Good,121.2,2016-10-03,Harlee,Jayceon,Alina
2,5,4,1.65,6,Good,122,2016-10-03,Lucian,Maverick,Conrad
2,6,2,25.15,6,Good,122.1,2016-10-03,Karina,Harlan,Aubriella
3,1,1,1.85,6,Good,117.1,2016-10-03,Kylee,Harlan,Trevor
3,2,2,1.55,6,Good,117.3,2016-10-03,Keanu,Jamie,Charity
3,3,3,4.85,6,Good,118,2016-10-03,Kieran,Emilie,Trevor
3,4,4,27.05,6,Good,118.2,2016-10-03,Jemma,Maritza,Eric
3,5,6,1.65,6,Good,118.3,2016-10-03,Anderson,Chaya,Charity
4,1,3,3.4,6,Good,118.3,2016-10-03,Kataleya,Doris,Abby
4,2,6,1.55,6,Good,118.4,2016-10-03,Wayne,Chaya,Alani
4,3,2,0.6,6,Good,119.1,2016-10-03,Kamden,Anya,Adley
4,4,4,52.6,6,Good,119.1,2016-10-03,Krew,Cruz,Skye
4,5,5,50.6,6,Good,119.1,2016-10-03,Emmett,Jamie,Yaretzi
4,6,1,19.85,6,Good,119.4,2016-10-03,Elian,Abigail,Kieran
5,1,4,0.8,6,Good,122.3,2016-10-03,Bridget,Chaya,Jayden
5,2,5,1.55,6,Good,122.3,2016-10-03,Hannah,Emilie,Rachel
5,3,2,3.7,6,Good,123,2016-10-03,Roy,Abigail,Braydon
5,4,6,12.65,6,Good,123.1,2016-10-03,Ember,Finnegan,Raegan
5,5,7,41.85,6,Good,123.3,2016-10-03,Amani,Maverick,Judah
5,6,3,21.3,6,Good,123.4,2016-10-03,Luciana,Anya,Luciana
6,1,3,4.55,6,Good,120.1,2016-10-03,Yahir,Amira,Kieran
6,2,2,5.05,6,Good,120.2,2016-10-03,Simone,Abigail,Dwayne
6,3,5,6,6,Good,120.4,2016-10-03,Martha,Dayton,Marco
6,4,6,30.35,6,Good,121.1,2016-10-03,Mckenzie,Evan,Taryn
6,5,4,0.65,6,Good,121.3,2016-10-03,Lauryn,Maritza,Dwayne
6,6,1,3.9,6,Good,122.3,2016-10-03,Jaxx,Aylin,Kieran
7,1,4,2,6,Good,121.4,2016-10-03,Lylah,Maverick,Judah
7,2,1,9.65,6,Good,122,2016-10-03,Aislinn,Abigail,Winter
7,3,5,0.95,6,Good,122,2016-10-03,Brynn,Emilie,Trevor
7,4,3,2.65,6,Good,122.1,2016-10-03,Amaya,Legend,Charity
7,5,6,43.1,6,Good,122.4,2016-10-03,Axel,Gilbert,Amya
7,6,2,9.25,6,Good,122.4,2016-10-03,Jedidiah,Maritza,Dwayne
8,1,7,10.7,6,Good,119.1,2016-10-03,Lucca,Harlan,Itzayana
8,2,2,1.65,6,Good,119.2,2016-10-03,Clyde,Jamie,Charity
8,3,1,1.05,6,Good,119.3,2016-10-03,Damon,Amira,Kieran
8,4,3,11.35,6,Good,120.2,2016-10-03,Deandre,Emilie,Kiera
8,5,6,8.45,6,Good,120.2,2016-10-03,Lisa,Darren,Kinslee
8,6,4,5.05,6,Good,120.3,2016-10-03,Ayleen,Chaya,Rosamund
8,7,5,32.55,6,Good,121.4,2016-10-03,Zayne,Aylin,Kieran
1,1,3,0.3,2,Fast,117.2,2016-10-07,Zayd,Emilie,Trevor
1,2,1,17.7,2,Fast,118,2016-10-07,Terrance,Bodie,Nalani
1,3,5,3.3,2,Fast,118.1,2016-10-07,Lachlan,Ford,Penelope
1,4,2,21.15,2,Fast,118.1,2016-10-07,Wallace,Darren,Humphrey
1,5,6,8.4,2,Fast,118.3,2016-10-07,Caspian,Maritza,Winter
1,6,4,6.1,2,Fast,121.3,2016-10-07,Allie,Doris,Abby
2,1,3,0.15,2,Fast,119.2,2016-10-07,Quinton,Harlan,Emmanuel
2,2,4,4.3,2,Fast,121.3,2016-10-07,Lane,Maritza,Dwayne
2,3,2,5.95,2,Fast,121.3,2016-10-07,Arthur,Bartholomew,Dallas
2,4,1,13.65,2,Fast,122,2016-10-07,Jesus,Zayden,Ford
2,5,7,53.6,2,Fast,122.1,2016-10-07,Yehuda,Dayton,Porter
2,6,6,20.7,2,Fast,122.3,2016-10-07,Jurnee,Chaya,Sarai
2,7,5,49.95,2,Fast,125,2016-10-07,Addyson,Elena,Promise
3,1,4,34.6,2,Fast,119.2,2016-10-07,Laney,Bodie,Nalani
3,2,3,12.55,2,Fast,119.3,2016-10-07,Hadlee,Zayden,Anastasia
3,3,5,5.9,2,Fast,119.4,2016-10-07,Rhys,Evan,Tatiana
3,4,6,2.9,2,Fast,120,2016-10-07,Gabriella,Jamie,Giles
3,5,2,1.5,2,Fast,119.3,2016-10-07,Vada,Abigail,Braydon
3,6,7,17.05,2,Fast,121.1,2016-10-07,Cayden,Harlan,Carlos
3,7,1,1.7,2,Fast,125.1,2016-10-07,Jabari,Emilie,Liam
4,1,6,0.85,2,Fast,120,2016-10-07,Elianna,Emilie,Trevor
4,2,5,3.65,2,Fast,120.3,2016-10-07,Robin,Doris,Abby
4,3,2,10.75,2,Fast,120.4,2016-10-07,Florence,Jamie,Abby
4,4,4,10.9,2,Fast,121.1,2016-10-07,Issac,Abigail,Dwayne
4,5,3,1.6,2,Fast,121.1,2016-10-07,Cara,Maritza,Winter
4,6,1,43.4,2,Fast,122.2,2016-10-07,Tadeo,Darren,Eric
5,1,5,2.35,2,Fast,115,2016-10-07,Leon,Bartholomew,Desiree
5,2,4,1.55,2,Fast,115.2,2016-10-07,Aspen,Zayden,Alani
5,3,1,4.15,2,Fast,116,2016-10-07,Jase,Emilie,Trevor
5,4,3,29.2,2,Fast,116.1,2016-10-07,Tania,Jamie,Matteo
5,5,6,2.3,2,Fast,116.3,2016-10-07,Sonny,Chaya,Yaretzi
5,6,8,27.1,2,Fast,116.4,2016-10-07,Maggie,Amira,Avianna
5,7,2,48.95,2,Fast,117.2,2016-10-07,Sincere,Maverick,Deandre
5,8,7,18.95,2,Fast,117.2,2016-10-07,Kora,Aylin,Kieran
6,1,4,0.7,2,Fast,118.2,2016-10-07,Nathaniel,Emilie,Trevor
6,2,2,6.55,2,Fast,119.2,2016-10-07,Derrick,Doris,Abby
6,3,1,6.1,2,Fast,119.3,2016-10-07,Amaya,Legend,Charity
6,4,5,2.3,2,Fast,119.4,2016-10-07,Jaxtyn,Bartholomew,Dallas
6,5,6,27.9,2,Fast,121.2,2016-10-07,Jedidiah,Maritza,Dwayne
7,1,2,1.4,2,Fast,114.3,2016-10-07,Andy,Abigail,Kieran
7,2,1,7.15,2,Fast,115.1,2016-10-07,Brody,Harlan,Hailee
7,3,6,3.4,2,Fast,115.1,2016-10-07,Giselle,Emilie,Trevor
7,4,4,2.9,2,Fast,115.2,2016-10-07,Dayanara,Chaya,Yaretzi
7,5,3,45.25,2,Fast,115.2,2016-10-07,Alivia,Jamie,Zeke
7,6,7,17.2,2,Fast,115.3,2016-10-07,Albert,Doris,Abby
7,7,5,8.1,2,Fast,115.3,2016-10-07,Daniela,Maritza,Winter
7,8,8,7.45,2,Fast,115.4,2016-10-07,Nikolai,Amira,Avianna
8,1,2,3.55,2,Fast,117,2016-10-07,Nathalie,Harlan,Tiffany
8,2,1,11.35,2,Fast,117.2,2016-10-07,Magnolia,Maverick,Kieran
8,3,3,0.2,2,Fast,117.2,2016-10-07,Lacey,Chaya,Winter
8,4,7,15.45,2,Fast,117.3,2016-10-07,Scott,Evan,Tatiana
8,5,6,9.05,2,Fast,117.3,2016-10-07,Fernando,Emilie,Ryder
8,6,5,22.8,2,Fast,117.3,2016-10-07,Lillianna,Amira,Braydon
9,1,2,1.75,2,Fast,119.2,2016-10-07,Sky,Legend,Charity
9,2,7,7.8,2,Fast,119.4,2016-10-07,Chad,Jamie,Kieran
9,3,5,2.7,2,Fast,120,2016-10-07,Spencer,Zayden,Anastasia
9,4,3,9.05,2,Fast,120,2016-10-07,Vicente,Doris,Abby
9,5,1,8.75,2,Fast,120,2016-10-07,Annalee,Maritza,Dwayne
9,6,4,5.2,2,Fast,120.2,2016-10-07,Natasha,Chaya,Griffin
9,7,6,3.75,2,Fast,120.3,2016-10-07,Bartholomew,Abigail,Winter
10,1,2,31,21,Fast,116.4,2016-10-07,Pamela,Zayden,Anastasia
10,2,8,3.05,21,Fast,116.4,2016-10-07,Osvaldo,Harlan,Emmanuel
10,3,3,18.95,21,Fast,117.2,2016-10-07,Kyson,Anya,Luciana
10,4,6,7.8,21,Fast,117.2,2016-10-07,Leanna,Jamie,Kieran
10,5,9,4.9,21,Fast,117.3,2016-10-07,Kyree,Maritza,Winter
10,6,5,0.85,21,Fast,117.4,2016-10-07,Theresa,Emilie,Trevor
10,7,4,12.15,21,Fast,118.1,2016-10-07,Etta,Chaya,Cecilia
10,8,1,9.35,21,Fast,118.2,2016-10-07,Blaze,Ford,Penelope
1,1,6,1,7,Fast,119.1,2016-10-10,Ellison,Jamie,Kieran
1,2,5,0.65,7,Fast,119.1,2016-10-10,Micheal,Joziah,Drake
1,3,1,15.7,7,Fast,119.2,2016-10-10,Joziah,Anya,Luciana
1,4,2,48.7,7,Fast,121,2016-10-10,Madalyn,Maverick,Sergio
1,5,4,13.05,7,Fast,121.1,2016-10-10,Karina,Harlan,Brenda
2,1,1,13.55,7,Fast,118.1,2016-10-10,Eugene,Doris,Amiya
2,2,5,0.35,7,Fast,118.2,2016-10-10,Rhett,Emilie,Avianna
2,3,2,2.15,7,Fast,118.4,2016-10-10,Alaia,Maritza,Winter
2,4,7,51.6,7,Fast,119.4,2016-10-10,Will,Lydia,Draven
2,5,3,89.9,7,Fast,119.4,2016-10-10,Ansley,Aspen,Sophie
2,6,8,61.2,7,Fast,120.4,2016-10-10,Lincoln,Jenna,Estrella
2,7,4,23.35,7,Fast,121,2016-10-10,Itzel,Bodie,Emory
2,8,6,7.5,7,Fast,121.2,2016-10-10,Matteo,Maverick,Alejandra
3,1,4,4.3,7,Fast,117,2016-10-10,Aydin,Maritza,Winter
3,2,7,5.1,7,Fast,117,2016-10-10,Kieran,Harlan,Trevor
3,3,8,11.6,7,Fast,117.1,2016-10-10,Keanu,Jamie,Charity
3,4,2,0.45,7,Fast,117.1,2016-10-10,Kylee,Emilie,Trevor
3,5,1,19,7,Fast,117.2,2016-10-10,Simone,Abigail,Dwayne
3,6,6,28.6,7,Fast,118.2,2016-10-10,Joyce,Darren,Allyson
3,7,5,29.4,7,Fast,118.2,2016-10-10,Elisha,Zayden,Alfredo
3,8,3,9.6,7,Fast,119.1,2016-10-10,Yahir,Amira,Kieran
4,1,4,1.75,7,Fast,123,2016-10-10,Bridget,Chaya,Jayden
4,2,1,4.65,7,Fast,123.2,2016-10-10,Billy,Zayden,Anson
4,3,2,1.15,7,Fast,123.2,2016-10-10,Hannah,Emilie,Rachel
4,4,3,5.4,7,Fast,123.3,2016-10-10,Arthur,Maritza,Dallas
4,5,6,10.15,7,Fast,123.3,2016-10-10,Roy,Abigail,Braydon
4,6,5,15.9,7,Fast,124,2016-10-10,Luciana,Anya,Luciana
5,1,2,1.25,7,Fast,115.1,2016-10-10,Kamden,Anya,Adley
5,2,4,1.3,7,Fast,116.1,2016-10-10,Wayne,Chaya,Alani
5,3,6,12.1,7,Fast,117.2,2016-10-10,Lilian,Melanie,Justin
5,4,1,51.6,7,Fast,117.3,2016-10-10,Elian,Amira,Kieran
5,5,8,7,7,Fast,117.3,2016-10-10,Kataleya,Doris,Abby
5,6,7,69.9,7,Fast,117.4,2016-10-10,Krew,Cruz,Skye
5,7,5,10,7,Fast,118,2016-10-10,Emmett,Emilie,Yaretzi
5,8,3,21.75,7,Fast,118.1,2016-10-10,Humphrey,Harlan,Yareli
5,9,9,11.65,7,Fast,118.2,2016-10-10,Griffin,Zayden,Anson
6,1,6,0.8,7,Fast,116.2,2016-10-10,Jase,Emilie,Trevor
6,2,3,1.7,7,Fast,116.2,2016-10-10,Magnolia,Maverick,Kieran
6,3,2,8.55,7,Fast,116.2,2016-10-10,Riley,Maritza,Dwayne
6,4,4,14,7,Fast,116.3,2016-10-10,Kyson,Anya,Luciana
6,5,5,7.2,7,Fast,116.3,2016-10-10,Caspian,Chaya,Winter
6,6,7,8.35,7,Fast,116.4,2016-10-10,Lillianna,Amira,Braydon
7,1,3,3.6,7,Fast,117.4,2016-10-10,Damon,Amira,Kieran
7,2,2,1.3,7,Fast,118.1,2016-10-10,Lucca,Harlan,Itzayana
7,3,5,1.35,7,Fast,118.3,2016-10-10,Bennett,Maverick,Ari
7,4,1,8,7,Fast,118.3,2016-10-10,Ayleen,Marvin,Rosamund
7,5,8,73.6,7,Fast,118.4,2016-10-10,Deandre,Emilie,Kiera
7,6,4,16.45,7,Fast,119,2016-10-10,Zayne,Abigail,Kieran
7,7,7,14.65,7,Fast,119.1,2016-10-10,Lisa,Darren,Kinslee
8,1,3,1.65,7,Fast,117.2,2016-10-10,Jaxx,Harlan,Kieran
8,2,6,7.1,7,Fast,118,2016-10-10,Olivia,Doris,Amiya
8,3,9,6,7,Fast,118.1,2016-10-10,Martha,Dayton,Marco
8,4,2,5.95,7,Fast,118.2,2016-10-10,Jadon,Doris,Easton
8,5,4,5.85,7,Fast,118.2,2016-10-10,Mckenzie,Evan,Taryn
8,6,5,2.1,7,Fast,118.3,2016-10-10,Lauryn,Maritza,Dwayne
8,7,7,34.8,7,Fast,119,2016-10-10,Melanie,Emilie,Humphrey
8,8,1,86.1,7,Fast,119.1,2016-10-10,Kirsten,Cason,Kinslee
8,9,8,26.2,7,Fast,120.1,2016-10-10,Camilo,Chaya,Wesley
1,1,4,0.3,15,Fast,119.1,2016-10-14,Elianna,Emilie,Trevor
1,2,2,6.2,15,Fast,119.4,2016-10-14,Cara,Maritza,Winter
1,3,3,36.1,15,Fast,120,2016-10-14,Issac,Abigail,Dwayne
1,4,5,4.85,15,Fast,120.1,2016-10-14,Robin,Doris,Abby
1,5,1,10.9,15,Fast,122.1,2016-10-14,Florence,Chaya,Abby
2,1,1,2.9,15,Fast,117.4,2016-10-14,Jabari,Harlan,Liam
2,2,5,1.8,15,Fast,117.4,2016-10-14,Wallace,Darren,Humphrey
2,3,3,1.5,15,Fast,117.4,2016-10-14,Vada,Abigail,Braydon
2,4,4,23.85,15,Fast,118,2016-10-14,Marion,Valentin,Maritza
2,5,6,19.3,15,Fast,118.3,2016-10-14,Major,Bartholomew,Lucy
2,6,7,4.1,15,Fast,119,2016-10-14,Gabriella,Jamie,Giles
2,7,2,31.4,15,Fast,119.2,2016-10-14,Alessia,Maritza,Ari
3,1,6,0.95,15,Fast,117.3,2016-10-14,Spencer,Zayden,Anastasia
3,2,3,26.6,15,Fast,118,2016-10-14,Lane,Abigail,Dwayne
3,3,5,1.25,15,Fast,118.1,2016-10-14,Brynn,Emilie,Trevor
3,4,2,20.1,15,Fast,118.1,2016-10-14,Axel,Gilbert,Amya
3,5,8,18.9,15,Fast,118.1,2016-10-14,Derrick,Doris,Abby
3,6,4,9.35,15,Fast,118.3,2016-10-14,Jaxtyn,Bartholomew,Dallas
3,7,1,25.3,15,Fast,119.1,2016-10-14,Nayeli,Allison,Jayden
3,8,9,16.35,15,Fast,120,2016-10-14,Aislinn,Maritza,Winter
4,1,6,0.85,15,Fast,114.3,2016-10-14,Zayd,Harlan,Reuben
4,2,3,50.6,15,Fast,117,2016-10-14,Terrance,Bodie,Nalani
4,3,4,11.9,15,Fast,117.1,2016-10-14,Allie,Doris,Abby
4,4,5,1,15,Fast,117.2,2016-10-14,Blaze,Ford,Penelope
4,5,2,8.55,15,Fast,119,2016-10-14,Laney,Maritza,Winter
4,6,1,10.15,15,Fast,121.3,2016-10-14,Lachlan,Darren,Penelope
5,1,4,4.45,15,Fast,118,2016-10-14,Nathaniel,Emilie,Trevor
5,2,1,2.4,15,Fast,118,2016-10-14,Quinton,Harlan,Emmanuel
5,3,9,12.8,15,Fast,118,2016-10-14,Lylah,Maverick,Judah
5,4,5,2.7,15,Fast,118.1,2016-10-14,Vicente,Doris,Abby
5,5,3,18.6,15,Fast,118.1,2016-10-14,Annalee,Maritza,Dwayne
5,6,8,3.65,15,Fast,118.2,2016-10-14,Brooklynn,Kylan,Jacqueline
5,7,7,5.7,15,Fast,118.3,2016-10-14,Chad,Jamie,Kieran
5,8,6,16.55,15,Fast,119,2016-10-14,Natasha,Chaya,Griffin
5,9,2,64.6,15,Fast,119,2016-10-14,Tessa,Dakota,Joel
6,1,3,4.05,15,Fast,115.4,2016-10-14,Ian,Harlan,Emmanuel
6,2,5,0.35,15,Fast,116,2016-10-14,Lacey,Chaya,Winter
